order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDC03216,2018-05-24,12:43:56,Lunch,NS,"[('Burger', 2), ('Fries', 7), ('Steak', 1)]",191.0,-37.8172189,145.0162981,1,11.798,17.0936373
ORDX00814,2018-05-20,12:33:48,Lunch,BK,"[('Fries', 1), ('Burger', 8), ('Chicken', 1)]",292.0,-37.8019125,144.9570916,0,8.208,16.9059672
ORDI09232,2018-15-08,15:26:11,Lunch,NS,"[('Fries', 4), ('Steak', 2), ('Chicken', 10), ('Salad', 1), ('Burger', 7)]",692.2,-37.8081851,144.9756244,0,7.292,12.7058425
ORDK05097,2018-07-23,14:45:38,Lunch,ns,"[('Salad', 4), ('Steak', 3), ('Fries', 9)]",311.8,-37.8236939,145.0137561,0,4.828,10.5754522
ORDB08341,2018-03-24,10:42:15,Breakfast,TP,"[('Coffee', 8), ('Cereal', 7), ('Eggs', 1)]",229.0,-37.8185805,144.984077,0,9.102,13.3766966
ORDB01277,2018-10-02,17:07:36,Dinner,TP,"[('Coffee', 3), ('Shrimp', 9), ('Fish&Chips', 2)]",679.0,-37.8245751,144.9528366,0,8.347,12.428307
ORDI00802,2018-08-18,15:36:20,Lunch,NS,"[('Steak', 6), ('Burger', 10), ('Chicken', 6), ('Salad', 5)]",583.0,-37.8133165,144.9667147,0,7.773,15.3460587
ORDI00783,2018-05-13,12:23:39,Lunch,NS,"[('Burger', 2), ('Eggs', 2), ('Fries', 7)]",180.4,-37.8042876,144.9602094,0,7.373,14.729457
ORDJ06308,2018-11-11,18:18:35,Dinner,TP,"[('Salmon', 10), ('Shrimp', 7), ('Pasta', 2), ('Fish&Chips', 5)]",1018.0,-37.799597,144.9256581,0,12.134,17.3637702
ORDK06635,2018-01-19,08:30:25,Breakfast,BK,"[('Eggs', 8), ('Pancake', 6), ('Cereal', 6)]",447.5,-37.8000254,144.985956,0,6.336,10.7940586
ORDK03877,2018-07-14,14:25:21,Lunch,BK,"[('Steak', 1), ('Burger', 10), ('Fries', 3), ('Salad', 1), ('Coffee', 8)]",664.2,-37.818283,145.0074284,0,4.203,12.2044275
ORDA04537,2018-05-01,11:53:14,Breakfast,BK,"[('Eggs', 4), ('Pancake', 3), ('Coffee', 1), ('Cereal', 9)]",357.25,-37.8093528,144.9504044,0,8.825,13.8620265
ORDX00673,2018-05-02,11:53:14,Breakfast,BK,"[('Eggs', 1), ('Pancake', 5)]",143.25,-37.8082738,144.9531472,0,8.463,13.0225531
ORDX01295,11-11-2018,18:28:43,Dinner,BK,"[('Salmon', 8), ('Shrimp', 8), ('Pasta', 5), ('Fish&Chips', 2)]",967.5,-37.8171932,144.9588418,0,8.285,17.8015968
ORDX05419,2018-07-08,14:15:12,Lunch,BK,"[('Salad', 7), ('Burger', 2), ('Fries', 9), ('Chicken', 3), ('Steak', 6)]",656.4,-37.8147157,144.9400839,0,9.739,18.0117895
ORDC00567,2018-17-07,14:25:21,Lunch,NS,"[('Salad', 10), ('Chicken', 6), ('Burger', 9)]",643.0,-37.8086788,144.9486943,0,8.809,15.1809418
ORDI08693,2018-20-12,19:39:43,Dinner,NS,"[('Fish&Chips', 10), ('Shrimp', 5)]",620.0,-37.8153575,144.936667,0,10.042,15.9288726
ORDC07996,2018-05-18,12:33:48,Lunch,NS,"[('Chicken', 4), ('Steak', 1), ('Salad', 5), ('Fries', 4), ('Burger', 1)]",338.0,-37.8009705,144.9567062,0,7.442,12.1577774
ORDC02830,2018-01-15,08:20:16,Breakfast,NS,"[('Pancake', 7), ('Coffee', 9), ('Eggs', 2)]",281.25,-37.8227713,144.9775766,1,8.823,7.0935318
ORDK08429,2018-12-31,20:00:00,Dinner,BK,"[('Salmon', 8), ('Shrimp', 3)]",490.0,-37.8001821,145.0032238,1,5.526,12.6173742
ORDY10941,2018-02-12,09:21:07,Breakfast,TP,"[('Pancake', 6), ('Cereal', 9)]",334.5,-37.8159522,144.9731899,0,8.277,10.9382348
ORDA02758,03-06-2018,13:04:13,Lunch,BK,"[('Chicken', 1), ('Salad', 8), ('Burger', 9)]",448.6,-37.825403,144.9569625,0,8.868,17.1157067
ORDK05022,2018-06-07,13:14:21,Lunch,BK,"[('Fries', 8), ('Chicken', 10), ('Burger', 1), ('Salad', 10)]",534.5,-37.8082895,144.9520024,0,8.623,13.8666049
ORDA01823,2018-11-09,18:18:35,Dinner,BK,"[('Cereal', 1), ('Fish&Chips', 9), ('Shrimp', 5)]",626.0,-37.803444,145.0109935,0,4.192,10.9005773
ORDA03392,2018-11-22,18:49:00,Dinner,BK,"[('Pasta', 9), ('Fish&Chips', 5), ('Shrimp', 10)]",962.5,-37.8022187,144.9308002,0,10.716,17.6118328
ORDI07324,2018-07-04,14:05:04,Lunch,NS,"[('Steak', 4), ('Chicken', 7), ('Salad', 8), ('Fries', 10), ('Burger', 6)]",847.6,-37.8165571,145.0057577,0,10.458,15.6102533
ORDB11002,2018-04-16,11:22:49,Breakfast,NS,"[('Eggs', 8), ('Cereal', 4), ('Pancake', 6)]",405.5,-37.8136016,144.9572596,0,8.426,10.6103692
ORDC10045,2018-07-21,14:35:29,Lunch,NS,"[('Steak', 9), ('Chicken', 4), ('Burger', 9), ('Salad', 1)]",829.2,-37.8124655,144.9743739,0,7.692,14.6016309
ORDX09674,2018-06-14,13:24:30,Lunch,BK,"[('Fries', 4), ('Salad', 7), ('Burger', 4), ('Coffee', 1)]",337.4,-37.8001434,144.9677235,0,7.88,14.1075878
ORDK10834,2018-02-19,09:31:16,Dinner,BK,"[('Pancake', 4), ('Eggs', 5), ('Coffee', 6)]",252.0,-37.8242258,144.9866885,0,6.499,11.3729595
ORDA09087,2018-01-01,08:00:00,Breakfast,BK,"[('Coffee', 7), ('Cereal', 7), ('Pancake', 6), ('Eggs', 7)]",499.0,-37.8041525,144.958323,1,7.935,6.9797269
ORDX03516,2018-09-15,16:27:02,Dinner,BK,"[('Salmon', 3), ('Pasta', 9), ('Fish&Chips', 2)]",514.2,-37.8102031,144.9937946,0,4.718,14.19617
ORDA06339,2018-02-10,09:21:07,Breakfast,BK,"[('Coffee', 8), ('Pancake', 8), ('Eggs', 5)]",364.0,-37.8098086,144.9668899,0,7.181,14.3860446
ORDX07787,2018-07-21,14:35:29,Lunch,BK,"[('Chicken', 8), ('Fries', 8)]",352.0,-37.8105594,144.9400587,0,9.875,18.6246326
ORDI03850,2018-04-26,11:43:05,Breakfast,NS,"[('Coffee', 1), ('Pancake', 2), ('Eggs', 4)]",144.0,-37.8190545,144.9653423,0,8.665,13.4461677
ORDK08391,2018-08-22,15:36:20,Lunch,BK,"[('Fries', 4), ('Chicken', 5), ('Steak', 8)]",568.0,-37.8055775,144.9857969,0,5.89,11.3668526
ORDC02139,2018-10-01,16:57:27,Dinner,NS,"[('Shrimp', 10), ('Salmon', 4)]",704.0,-37.8140957,144.9444699,0,9.296,15.424169
ORDB08700,2018-08-22,15:46:28,Lunch,tp,"[('Fries', 5), ('Steak', 6)]",330.0,-37.820425,144.9766646,0,8.511,11.9146209
ORDI03974,2018-31-08,15:56:37,Lunch,NS,"[('Fries', 2), ('Chicken', 3), ('Steak', 9), ('Salad', 10), ('Burger', 1)]",728.0,-37.8164835,144.9558359,0,8.745,14.2262772
ORDI10794,2018-11-11,18:28:43,Dinner,NS,"[('Shrimp', 10), ('Fish&Chips', 6), ('Salmon', 9)]",1119.0,-37.8182877,144.9467771,0,9.529,17.4469172
ORDI09151,2018-01-04,08:00:00,Breakfast,NS,"[('Cereal', 5), ('Eggs', 8)]",281.0,-37.821023,144.947451,0,9.825,7.8803886
ORDY09926,2018-03-15,10:21:58,Breakfast,TP,"[('Pancake', 9), ('Eggs', 3), ('Cereal', 10), ('Coffee', 7)]",546.75,-37.803466,144.9481039,0,9.954,12.4280857
ORDY02288,2018-02-09,09:10:59,Breakfast,TP,"[('Cereal', 9), ('Coffee', 4), ('Pancake', 1)]",243.25,-37.800397,144.9726155,0,10.092,12.7724284
ORDK00908,2018-07-01,13:54:55,Lunch,BK,"[('Chicken', 7), ('Burger', 2), ('Salad', 6), ('Fries', 7), ('Steak', 7)]",185.0,-37.8073409,144.9364254,0,10.091,18.8815334
ORDB09112,2018-03-25,10:42:15,Breakfast,TP,"[('Coffee', 1), ('Eggs', 5), ('Pancake', 3)]",190.25,-37.812858,144.9740798,1,8.673,12.8330896
ORDA08083,2018-12-28,20:00:00,Dinner,BK,"[('Shrimp', 4), ('Salmon', 3)]",339.0,-37.8146956,144.9591535,0,11.243,18.6877531
ORDJ01822,2018-07-29,14:55:46,Lunch,TP,"[('Steak', 7), ('Burger', 2), ('Chicken', 6)]",569.0,-37.8150746,144.9451143,0,9.554,14.4965232
ORDA03989,2018-11-22,18:49:00,Breakfast,BK,"[('Pasta', 10), ('Fish&Chips', 6)]",485.0,-37.8210436,144.9836908,0,6.549,12.772421
ORDA07872,2018-12-13,19:29:34,Dinner,BK,"[('Pasta', 6), ('Fish&Chips', 4), ('Eggs', 5)]",510.0,-37.8150414,144.9917019,0,5.272,11.896525
ORDC09518,2018-02-19,09:31:16,Breakfast,NS,"[('Eggs', 10), ('Coffee', 6), ('Cereal', 7), ('Pancake', 5)]",533.25,-37.8237092,144.9869112,0,9.44,14.4183695
ORDY01602,2018-09-09,16:16:54,Dinner,TP,"[('Shrimp', 3), ('Pasta', 6), ('Salmon', 3), ('Fish&Chips', 7)]",695.0,-37.8156223,144.969886,0,8.127,13.824515
ORDB06710,2018-01-06,08:10:08,Breakfast,TP,"[('Eggs', 7), ('Pancake', 2), ('Coffee', 5)]",240.0,-37.804871,144.9533402,0,9.515,6.8170664
ORDB10024,2018-06-30,13:54:55,Lunch,TP,"[('Steak', 6), ('Chicken', 7), ('Fries', 7), ('Salad', 7)]",698.4,-37.8187778,144.9528494,1,9.76,13.95033
ORDI00519,2018-03-28,10:42:15,Breakfast,NS,"[('Cereal', 1), ('Pancake', 1), ('Coffee', 6)]",90.25,-37.8068504,144.9595236,0,7.771,12.967305
ORDX09449,2018-01-02,08:00:00,Breakfast,BK,"[('Pancake', 2), ('Eggs', 10), ('Coffee', 1)]",276.0,-37.8033171,144.9368699,1,10.255,7.508987
ORDB03568,2018-07-26,14:45:38,Lunch,TP,"[('Burger', 1), ('Steak', 9), ('Fries', 7)]",520.0,37.8062355,144.9335839,0,10.862,13.8675342
ORDZ09549,2018-06-09,13:14:21,Lunch,NS,"[('Burger', 10), ('Fries', 2), ('Steak', 5), ('Chicken', 5), ('Salad', 10)]",891.0,-37.8204355,144.9841682,0,9.203,16.5529337
ORDJ05770,2018-01-26,08:40:33,Breakfast,TP,"[('Cereal', 2), ('Coffee', 2), ('Pancake', 2), ('Steak', 4)]",193.5,-37.8206586,144.9539071,0,8.653,11.2969222
ORDI02214,2018-06-08,13:14:21,Lunch,NS,"[('Salad', 4), ('Steak', 2), ('Burger', 5)]",313.8,-37.8032624,144.9518701,0,8.057,13.5804349
ORDC00215,2018-02-05,09:00:50,Breakfast,NS,"[('Eggs', 3), ('Burger', 4), ('Coffee', 9)]",230.5,-37.8150976,144.9931531,0,9.46,14.4712067
ORDB07098,2018-26-04,11:43:05,Breakfast,TP,"[('Cereal', 7), ('Eggs', 9)]",345.0,-37.8182336,144.9652288,0,7.528,10.6826693
ORDI06546,2018-08-28,15:56:37,Lunch,NS,"[('Steak', 2), ('Burger', 4), ('Salad', 1)]",231.2,-37.8142003,144.96317,0,8.076,13.1473388
ORDI02296,2018-07-28,14:55:46,Lunch,NS,"[('Salad', 9), ('Burger', 9), ('Chicken', 3), ('Fries', 2)]",553.8,-37.8093125,144.9581717,1,7.884,15.6214123
ORDB06424,2018-08-10,15:16:03,Lunch,TP,"[('Steak', 9), ('Burger', 7), ('Chicken', 8)]",878.0,-37.8055704,144.9416572,0,10.393,13.8571422
ORDI07462,2018-11-03,18:08:27,Dinner,NS,"[('Shrimp', 3), ('Salmon', 4)]",326.0,-37.8113498,144.9522432,0,8.543,16.5911476
ORDC05757,2018-12-05,19:09:17,Dinner,NS,"[('Pasta', 9), ('Fish&Chips', 10), ('Shrimp', 4), ('Salmon', 6)]",1059.5,-37.8207182,144.954738,0,9.387,15.739693
ORDC01860,2018-09-10,16:16:54,Dinner,NS,"[('Pasta', 7), ('Shrimp', 10), ('Salmon', 4)]",81.0,-37.8072638,144.9970284,0,8.934,15.3455338
ORDI05818,12-11-2018,18:28:43,Dinner,NS,"[('Shrimp', 8), ('Fish&Chips', 1)]",467.0,-37.8157263,144.9581669,0,8.536,14.9624252
ORDI05565,2018-07-23,14:45:38,Lunch,NS,"[('Fries', 10), ('Steak', 3), ('Salad', 7), ('Chicken', 4)]",503.4,37.8120034,144.9908827,0,8.881,14.564758
ORDJ01792,2018-08-23,15:46:28,Lunch,TP,"[('Burger', 1), ('Salad', 1)]",48.2,-37.8230574,144.9879668,0,7.245,12.5515279
ORDB01259,2018-07-08,14:15:12,Lunch,TP,"[('Salad', 3), ('Fries', 1), ('Burger', 8), ('Chicken', 4)]",439.6,-37.8175381,144.9499713,0,8.929,13.4650785
ORDY02978,2018-03-25,10:42:15,Breakfast,TP,"[('Eggs', 4), ('Coffee', 5), ('Pancake', 1)]",511.5,-37.8117087,144.982926,0,9.324,13.635789
ORDZ05232,2018-10-11,17:17:44,Dinner,NS,"[('Fish&Chips', 7), ('Pasta', 3)]",327.5,-37.8194441,144.9620309,0,8.877,14.6646202
ORDZ05214,2018-04-14,11:22:49,Breakfast,NS,"[('Pancake', 2), ('Cereal', 6), ('Steak', 2), ('Eggs', 8)]",365.5,-37.8183002,144.9968055,0,9.837,16.490986
ORDK10712,2018-12-14,19:29:34,Dinner,TP,"[('Shrimp', 4), ('Fish&Chips', 7), ('Salmon', 9)]",830.0,-37.8132668,144.9586428,0,7.997,14.4180861
ORDJ07125,2018-11-05,18:08:27,Dinner,TP,"[('Shrimp', 6), ('Fish&Chips', 10), ('Pasta', 6)]",839.0,-37.8224894,144.9478127,1,8.847,13.7539823
ORDJ08044,2018-04-20,11:32:57,Dinner,TP,"[('Pancake', 4), ('Eggs', 1), ('Cereal', 10)]",329.0,-37.819002,144.9528299,0,8.555,11.4520008
ORDA05125,2018-02-10,09:21:07,Breakfast,BK,"[('Pancake', 1), ('Coffee', 7), ('Eggs', 3), ('Cereal', 10)]",352.75,-37.8087625,144.9664167,1,7.138,14.6553968
ORDZ04443,2018-03-09,10:11:49,Breakfast,NS,"[('Cereal', 10), ('Coffee', 1), ('Pancake', 9)]",195.0,-37.8157963,144.9664983,0,8.14,13.1546143
ORDX00209,2018-06-18,13:34:38,Lunch,BK,"[('Chicken', 8), ('Fries', 5), ('Steak', 10), ('Salad', 9)]",920.8,-37.8184825,144.9747793,1,7.385,13.92256
ORDJ03417,02-02-2018,09:00:50,Breakfast,TP,"[('Cereal', 8), ('Pancake', 7), ('Eggs', 8), ('Coffee', 3)]",536.25,-37.8159816,144.9630225,0,8.037,10.7954895
ORDX05105,2018-04-06,11:02:32,Dinner,BK,"[('Pancake', 1), ('Eggs', 3), ('Cereal', 6), ('Coffee', 1)]",223.75,-37.8148461,144.9506248,0,10.086,15.0219399
ORDX04792,2018-08-04,15:05:54,Breakfast,BK,"[('Chicken', 4), ('Burger', 1), ('Steak', 6)]",429.0,-37.8035236,144.9498862,0,8.793,16.7796134
ORDY00851,2018-03-11,10:11:49,Breakfast,TP,"[('Eggs', 10), ('Pancake', 6), ('Coffee', 1)]",373.0,37.8038301,144.9633966,0,9.319,13.3577905
ORDB03709,2018-07-07,14:15:12,Lunch,tp,"[('Chicken', 7), ('Steak', 8)]",584.0,-37.81863,145.0160648,0,12.751,17.2936917
ORDI01691,2018-14-09,16:27:02,Dinner,NS,"[('Fish&Chips', 8), ('Shrimp', 9), ('Pasta', 10), ('Salmon', 2)]",1123.0,-37.8130455,144.9659299,0,7.774,13.7367351
ORDA04082,05-03-2018,10:01:41,Breakfast,BK,"[('Cereal', 3), ('Pancake', 5)]",184.25,-37.8025965,144.9651758,0,7.626,12.3614959
ORDY07260,2018-02-20,09:31:16,Breakfast,TP,"[('Cereal', 10), ('Eggs', 9)]",408.0,-37.8282054,144.9906148,0,9.801,11.9674873
ORDI09901,2018-07-01,13:54:55,Lunch,ns,"[('Steak', 1), ('Chicken', 1)]",77.0,-37.8136243,144.9410558,0,9.513,16.4088014
ORDC03286,2018-11-15,18:28:43,Dinner,NS,"[('Salmon', 7), ('Shrimp', 5), ('Pasta', 10)]",832.0,-37.833333,144.9914651,0,10.794,16.8467246
ORDI02277,2018-12-10,19:19:26,Dinner,tp,"[('Shrimp', 1), ('Pasta', 5), ('Fish&Chips', 8)]",471.5,-37.8116832,145.0120881,0,10.51,16.5955036
ORDJ10510,2018-08-04,15:05:54,Lunch,TP,"[('Steak', 7), ('Chicken', 2), ('Fries', 4), ('Salmon', 4)]",551.0,-37.8091367,144.9372571,0,10.41,15.1670391
ORDK08426,2018-01-08,08:10:08,Dinner,BK,"[('Coffee', 8), ('Cereal', 4), ('Eggs', 3)]",210.0,-37.8086792,145.0067071,1,3.829,3.9559391
ORDB01146,2018-09-25,16:47:19,Dinner,TP,"[('Salmon', 9), ('Pasta', 1)]",396.5,-37.8021598,144.9906112,1,10.952,14.8878285
ORDY08494,2018-11-04,18:08:27,Dinner,TP,"[('Shrimp', 3), ('Salmon', 3), ('Fish&Chips', 10), ('Pasta', 7)]",827.5,-37.8115423,144.9525382,0,9.051,14.5411852
ORDZ05833,2018-12-20,19:39:43,Dinner,NS,"[('Salmon', 9), ('Shrimp', 5), ('Fish&Chips', 8)]",919.0,37.8145925,144.9597224,0,8.29,14.4722058
ORDY02965,2018-04-26,11:43:05,Lunch,TP,"[('Eggs', 7), ('Cereal', 4)]",238.0,-37.8190526,144.9655128,0,7.422,10.2189927
ORDX03093,2018-11-24,18:49:00,Dinner,BK,"[('Pasta', 10), ('Shrimp', 8), ('Fish&Chips', 8), ('Salmon', 10)]",1397.0,-37.808938,144.9838767,0,5.585,14.8227314
ORDI04098,2018-03-02,09:51:32,Breakfast,NS,"[('Eggs', 7), ('Cereal', 1)]",175.0,-37.819805,145.0117049,0,11.172,16.3689289
ORDJ06067,2018-03-03,10:01:41,Breakfast,TP,"[('Eggs', 7), ('Cereal', 7), ('Pancake', 1)]",325.25,-37.825322,144.9743771,0,8.493,12.8922259
ORDZ03187,2018-12-31,20:00:00,Dinner,NS,"[('Shrimp', 10), ('Pasta', 7), ('Fish&Chips', 2), ('Salmon', 6)]",1048.5,-37.8052862,145.0053315,0,9.615,15.4541353
ORDK07232,2018-12-17,19:39:43,Dinner,BK,"[('Shrimp', 10), ('Salmon', 10)]",950.0,-37.808112,144.9509394,1,8.724,16.4721496
ORDJ03955,2018-12-17,19:39:43,Dinner,TP,"[('Salmon', 7), ('Pasta', 9)]",534.5,-37.8078274,144.9521754,0,9.344,13.4972152
ORDB07602,2018-09-27,16:57:27,Dinner,TP,"[('Pasta', 4), ('Salmon', 4)]",274.0,-37.8025363,145.015988,1,13.848,17.7221934
ORDY05077,2018-05-18,12:33:48,Lunch,TP,"[('Fries', 10), ('Chicken', 4), ('Burger', 8), ('Salad', 4)]",564.8,-37.814907,144.9449427,1,9.575,12.5356789
ORDI04005,2018-02-21,09:41:24,Breakfast,NS,"[('Eggs', 4), ('Cereal', 9)]",277.0,-37.8032039,144.9963452,0,8.585,13.2726293
ORDB07081,2018-06-26,13:44:47,Dinner,TP,"[('Burger', 4), ('Fries', 7), ('Salad', 6), ('Steak', 2), ('Chicken', 7)]",625.2,-37.8026123,144.9705446,0,9.764,13.477806
ORDB02587,2018-11-10,18:18:35,Dinner,TP,"[('Salmon', 5), ('Shrimp', 1), ('Pasta', 3)]",341.5,-37.8206125,144.9831355,0,9.192,14.3223145
ORDK09411,2018-08-25,15:46:28,Dinner,BK,"[('Burger', 1), ('Steak', 9), ('Chicken', 9)]",724.0,-37.8245536,144.9468872,0,9.586,18.2175186
ORDA05279,2018-01-31,09:00:50,Breakfast,BK,"[('Eggs', 1), ('Pancake', 2), ('Cereal', 8), ('Coffee', 10)]",313.5,-37.8142786,144.9555048,0,8.309,12.8219986
ORDK10440,2018-02-27,09:51:32,Breakfast,BK,"[('Chicken', 5), ('Eggs', 5), ('Coffee', 6)]",260.0,-37.8065224,144.9317679,0,10.424,15.8280646
ORDX05711,2018-01-28,08:50:42,Breakfast,BK,"[('Coffee', 9), ('Eggs', 7)]",221.5,-37.81684,144.9616412,0,7.992,14.9976479
ORDY10590,2018-12-04,19:09:17,Dinner,TP,"[('Fish&Chips', 8), ('Pasta', 10), ('Shrimp', 3)]",717.0,-37.8105799,145.0007616,0,11.105,15.5752952
ORDY05491,2018-08-07,15:16:03,Lunch,bk,"[('Salad', 6), ('Burger', 8)]",351.2,-37.8093099,144.9526406,0,9.126,12.2071459
ORDC04323,2018-12-19,19:39:43,Breakfast,NS,"[('Salmon', 2), ('Pasta', 10), ('Shrimp', 7)]",735.0,-37.8211434,144.9548976,0,9.436,15.4389757
ORDX03898,2018-02-06,09:10:59,Breakfast,BK,"[('Eggs', 1), ('Coffee', 7)]",74.5,-37.7998142,144.9782391,0,9.499,11.4645981
ORDC06790,2018-06-15,13:24:30,Lunch,bk,"[('Steak', 4), ('Fries', 7), ('Burger', 3), ('Salad', 5), ('Chicken', 2)]",507.0,-37.8134953,144.9656479,0,7.843,13.3995398
ORDC06858,2018-03-14,10:21:58,Breakfast,NS,"[('Pancake', 5), ('Coffee', 9), ('Cereal', 8)]",356.75,-37.8169756,144.9665798,0,9.948,12.6984443
ORDZ02463,2018-05-25,12:43:56,Dinner,NS,"[('Salad', 3), ('Steak', 9)]",456.6,-37.8249905,144.9494115,0,10.243,15.3120548
ORDZ10577,2018-12-28,20:00:00,Dinner,NS,"[('Shrimp', 1), ('Salmon', 5), ('Pasta', 4)]",369.0,-37.7977356,145.0083176,0,9.984,15.7094569
ORDY00396,2018-02-12,09:21:07,Breakfast,TP,"[('Cereal', 3), ('Coffee', 4), ('Eggs', 5), ('Pancake', 4)]",300.0,-37.8050914,144.9280168,0,11.364,13.8276865
ORDA04225,12-12-2018,19:29:34,Dinner,BK,"[('Salmon', 1), ('Pasta', 4)]",151.0,-37.8177496,144.9746972,0,7.154,13.8795238
ORDY05216,2018-05-20,12:33:48,Lunch,TP,"[('Burger', 3), ('Salad', 10)]",384.0,-37.7994457,144.9725127,0,10.19,14.7553134
ORDJ08282,2018-01-30,08:50:42,Breakfast,TP,"[('Pancake', 3), ('Eggs', 7), ('Steak', 1), ('Cereal', 9)]",423.25,-37.8054056,144.9967164,0,11.182,13.4735884
ORDX08596,2018-11-19,18:38:52,Dinner,BK,"[('Shrimp', 8), ('Fish&Chips', 4)]",572.0,-37.8111497,145.0064638,0,3.562,10.0900981
ORDJ00460,2018-05-09,12:13:31,Lunch,TP,"[('Steak', 3), ('Burger', 9), ('Salad', 8), ('Fries', 5), ('Chicken', 9)]",899.6,-37.8004482,144.9639417,0,9.699,12.9147551
ORDX04378,2018-06-09,13:14:21,Lunch,BK,"[('Burger', 5), ('Steak', 1), ('Chicken', 1), ('Salad', 4), ('Fries', 1)]",312.8,-37.8043419,144.9488589,0,8.88,17.3914296
ORDK02249,2018-11-11,18:18:35,Dinner,BK,"[('Shrimp', 1), ('Pasta', 4), ('Fish&Chips', 6)]",374.0,-37.8028781,144.9606271,0,7.967,17.0511127
ORDX06442,2018-05-06,12:03:22,Lunch,BK,"[('Salad', 8), ('Burger', 4), ('Steak', 7), ('Chicken', 1), ('Fries', 2)]",205.0,-37.8082258,144.9475509,0,9.025,17.5554259
ORDY02561,2018-07-24,14:45:38,Lunch,TP,"[('Steak', 3), ('Fries', 2), ('Salad', 2)]",193.4,-37.7990794,145.0012005,0,12.17,15.2771946
ORDI03904,2018-12-31,20:00:00,Dinner,NS,"[('Pasta', 5), ('Salmon', 1), ('Fish&Chips', 10), ('Shrimp', 5)]",669.8,-37.806209,144.9594792,0,7.628,13.9776379
ORDX09501,2018-04-01,10:52:23,Breakfast,BK,"[('Coffee', 8), ('Cereal', 5), ('Pancake', 7), ('Eggs', 8)]",136.5,-37.8201805,144.980577,0,7.099,14.5504429
ORDY05057,2018-11-02,18:08:27,Dinner,TP,"[('Pasta', 9), ('Salmon', 5)]",452.5,-37.8009849,144.9786899,1,10.17,14.2781167
ORDK06072,2018-07-03,14:05:04,Lunch,BK,"[('Salad', 10), ('Steak', 8), ('Chicken', 1), ('Fries', 7)]",648.0,-37.8096588,144.9640636,0,7.377,13.5765178
ORDZ06123,2018-04-10,11:12:40,Lunch,NS,"[('Eggs', 1), ('Coffee', 10), ('Cereal', 10), ('Pancake', 2)]",355.5,-37.8026508,144.9455772,0,8.6,13.3035072
ORDI02601,04-06-2018,13:04:13,Lunch,NS,"[('Steak', 5), ('Chicken', 6), ('Salad', 6)]",520.2,-37.8061766,144.9981085,0,8.973,14.6947161
ORDI00713,2018-11-11,18:28:43,Lunch,NS,"[('Salmon', 5), ('Fish&Chips', 3)]",310.0,-37.8031229,144.9616008,0,7.165,15.1179658
ORDY02499,2018-06-02,12:54:05,Lunch,TP,"[('Salad', 7), ('Burger', 10), ('Fries', 2), ('Chicken', 6), ('Steak', 1)]",526.5,-37.8143701,144.9390152,0,10.231,14.3324839
ORDB11021,2018-11-20,18:38:52,Dinner,TP,"[('Salmon', 8), ('Shrimp', 9), ('Pasta', 1), ('Fish&Chips', 10)]",184.25,-37.8211747,145.0154495,0,12.062,15.7276691
ORDZ01249,2018-10-26,17:48:10,Dinner,NS,"[('Salmon', 10), ('Shrimp', 9), ('Fish&Chips', 6), ('Pasta', 10)]",1381.0,-37.8094813,144.9637827,0,7.536,13.611695
ORDA08694,2018-11-20,18:38:52,Dinner,BK,"[('Salmon', 3), ('Fries', 8), ('Fish&Chips', 3), ('Pasta', 6)]",825.0,-37.8192266,145.0147424,0,4.37,11.2305212
ORDK06179,03-04-2018,11:02:32,Breakfast,BK,"[('Eggs', 8), ('Coffee', 4), ('Cereal', 4)]",290.0,-37.8106572,144.9852939,0,5.547,10.148954
ORDK04561,2018-20-03,10:32:06,Breakfast,BK,"[('Cereal', 4), ('Pancake', 8)]",278.0,-37.8102245,144.9578222,0,8.018,13.0183434
ORDY06369,2018-12-05,19:09:17,Dinner,TP,"[('Fish&Chips', 5), ('Salmon', 7), ('Shrimp', 6), ('Pasta', 10)]",1061.0,-37.8189749,144.9549254,0,8.327,12.4105802
ORDI05249,2018-02-21,09:41:24,Dinner,NS,"[('Eggs', 2), ('Pancake', 7), ('Coffee', 7)]",266.25,-37.8149275,144.9998357,0,9.938,15.0540073
ORDX06890,2018-10-01,16:57:27,Dinner,BK,"[('Fish&Chips', 2), ('Coffee', 8), ('Pasta', 4)]",612.0,-37.7989183,144.9441439,0,9.499,16.3436006
ORDY03801,2018-05-27,12:43:56,Lunch,TP,"[('Chicken', 9), ('Steak', 9)]",693.0,-37.8149226,144.9912628,0,10.053,14.1388621
ORDI09369,2018-08-22,15:46:28,Lunch,bk,"[('Steak', 2), ('Fries', 5), ('Salad', 1), ('Burger', 6), ('Chicken', 9)]",641.2,-37.8091174,144.9368711,0,10.109,15.8674727
ORDA05010,2018-04-19,11:32:57,Breakfast,BK,"[('Eggs', 2), ('Pancake', 8), ('Cereal', 6), ('Coffee', 9)]",431.5,-37.8073248,144.9502664,1,8.705,13.6712915
ORDY09819,2018-12-11,19:29:34,Dinner,TP,"[('Salmon', 9), ('Fish&Chips', 5), ('Shrimp', 10)]",1084.0,-37.8252361,144.9466017,0,8.914,13.2243302
