order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDA07887,2018-05-21,12:33:48,Lunch,BK,"[('Steak', 2), ('Salad', 3), ('Chicken', 5), ('Burger', 7)]",518.6,-37.8196032,144.977878,0,7.033,12.8549952
ORDA05303,2018-09-12,16:27:02,Dinner,BK,"[('Salmon', 9), ('Shrimp', 4)]",585.0,-37.815886400000004,144.9461111,0,9.183,16.378987699999996
ORDA07175,2018-05-19,12:33:48,Lunch,BK,"[('Steak', 10), ('Salad', 7), ('Chicken', 8)]",826.4,-37.8026086,144.957187,0,8.275,16.333235199999997
ORDX06931,2018-06-16,13:24:30,Lunch,BK,"[('Steak', 10), ('Fries', 10), ('Chicken', 8), ('Salad', 4)]",894.8,-37.79836029999999,144.9443919,0,9.552,17.5193439
ORDX02708,2018-05-03,12:03:22,Lunch,BK,"[('Chicken', 8), ('Fries', 8), ('Burger', 1)]",383.0,-37.799906799999995,145.0000316,0,5.317,10.8201336
ORDX08100,2018-09-16,16:37:10,Dinner,BK,"[('Fish&Chips', 8), ('Shrimp', 9)]",766.0,-37.804485,144.9266743,0,10.829,20.186162399999997
ORDA10116,2018-12-22,19:49:51,Dinner,BK,"[('Pasta', 1), ('Fish&Chips', 1), ('Shrimp', 9), ('Salmon', 4)]",712.5,-37.805768,144.96684299999998,0,7.282,16.3896035
ORDA03231,2018-01-04,08:00:00,Breakfast,BK,"[('Coffee', 5), ('Pancake', 6)]",183.0,-37.8027958,144.93642869999996,1,10.323,7.665834299999999
ORDK03844,2018-01-14,08:20:16,Breakfast,BK,"[('Pancake', 9), ('Coffee', 5)]",255.75,-37.8083333,144.9351746,1,10.252,9.465574499999999
ORDX02398,2018-06-09,13:14:21,Lunch,BK,"[('Chicken', 5), ('Burger', 3)]",253.0,-37.820435499999995,144.98416819999997,0,6.443,15.0528591
ORDA00983,2018-02-18,09:31:16,Breakfast,BK,"[('Pancake', 2), ('Cereal', 4), ('Eggs', 9)]",330.5,-37.8040814,145.00898059999997,0,4.497,11.983119300000002
ORDK08471,2018-08-25,15:46:28,Lunch,BK,"[('Fries', 10), ('Steak', 5), ('Burger', 4), ('Chicken', 3), ('Salad', 1)]",582.2,-37.8151483,144.9690846,0,7.306,15.9118117
ORDJ02390,2018-11-05,18:08:27,Dinner,TP,"[('Pasta', 6), ('Salmon', 10), ('Fish&Chips', 9), ('Shrimp', 5)]",1160.0,-37.8152578,144.9634694,0,7.906,12.1667248
ORDY03163,2018-09-15,16:27:02,Dinner,TP,"[('Fish&Chips', 4), ('Salmon', 7), ('Pasta', 3), ('Shrimp', 3)]",671.5,-37.8156114,144.9734903,0,8.318,14.1403236
ORDB08039,2018-05-19,12:33:48,Lunch,TP,"[('Steak', 4), ('Salad', 7)]",300.4,-37.8065438,145.0107074,0,12.438,17.011135
ORDB05089,2018-03-14,10:21:58,Breakfast,TP,"[('Coffee', 3), ('Cereal', 10), ('Pancake', 10)]",475.0,-37.7996592,144.97019419999998,0,10.055,12.911713
ORDJ02649,2018-04-02,10:52:23,Breakfast,TP,"[('Cereal', 9), ('Pancake', 6)]",334.5,-37.8242505,144.99051730000002,0,9.618,11.5083717
ORDB10854,2018-11-09,18:18:35,Dinner,TP,"[('Pasta', 2), ('Shrimp', 5), ('Fish&Chips', 2)]",395.0,-37.811794299999995,144.9460717,1,9.842,13.8022975
ORDJ04320,2018-06-29,13:54:55,Lunch,TP,"[('Fries', 3), ('Steak', 8)]",396.0,-37.8061722,144.9447485,0,10.048,13.3210147
ORDB07496,2018-07-04,14:05:04,Lunch,TP,"[('Steak', 2), ('Fries', 9), ('Salad', 8), ('Burger', 7), ('Chicken', 4)]",680.6,-37.80418710000001,145.0022771,0,11.746,14.839791
ORDK00414,2018-06-27,13:44:47,Lunch,TP,"[('Salad', 8), ('Fries', 9), ('Chicken', 3)]",341.6,-37.81892929999999,144.9735523,0,8.147,13.2358269
ORDB02760,2018-01-24,08:40:33,Breakfast,TP,"[('Eggs', 8), ('Pancake', 8)]",370.0,-37.825537,144.97645980000001,0,8.515,11.2372022
ORDJ03026,2018-04-28,11:53:14,Breakfast,TP,"[('Eggs', 3), ('Coffee', 2)]",81.0,-37.8026916,144.95606,0,9.625,12.9382835
ORDJ10945,2018-05-19,12:33:48,Lunch,TP,"[('Chicken', 7), ('Burger', 2)]",286.0,-37.8140035,144.9524232,1,8.909,13.235495000000002
ORDB07077,2018-07-07,14:15:12,Lunch,TP,"[('Burger', 3), ('Fries', 4)]",141.0,-37.8251753,144.9569422,0,8.082,13.382763800000001
ORDY03309,2018-12-05,19:09:17,Dinner,TP,"[('Shrimp', 7), ('Salmon', 5)]",583.0,-37.818800599999996,144.9549405,0,8.336,12.0840439
ORDB10295,2018-08-28,15:56:37,Lunch,TP,"[('Burger', 9), ('Fries', 5), ('Salad', 3), ('Steak', 4)]",570.6,-37.8114635,144.963864,0,8.384,11.6411996
ORDJ06681,2018-05-11,12:13:31,Lunch,TP,"[('Steak', 7), ('Fries', 3), ('Chicken', 2)]",415.0,-37.8112815,145.0020726,0,11.164,14.507818799999999
ORDJ10275,2018-04-07,11:02:32,Breakfast,TP,"[('Coffee', 3), ('Cereal', 7), ('Eggs', 3)]",235.5,-37.8227021,145.0076149,0,11.247,15.220744400000001
ORDY08080,2018-11-28,18:59:09,Dinner,TP,"[('Shrimp', 6), ('Fish&Chips', 7)]",569.0,-37.8050461,144.9672492,0,9.401,13.727322299999999
ORDY04924,2018-11-03,18:08:27,Dinner,TP,"[('Shrimp', 9), ('Salmon', 1), ('Pasta', 6), ('Fish&Chips', 6)]",902.0,-37.8010605,144.99841930000002,0,11.738,17.3238044
ORDJ06852,2018-05-23,12:43:56,Lunch,TP,"[('Fries', 5), ('Steak', 10), ('Burger', 4)]",634.0,-37.8146281,144.9834564,0,9.31,13.0942944
ORDB07843,2018-04-30,11:53:14,Breakfast,TP,"[('Eggs', 8), ('Coffee', 3), ('Cereal', 8)]",366.5,-37.8173159,144.9531882,0,8.618,11.609732800000002
ORDB05508,2018-10-16,17:27:53,Dinner,TP,"[('Pasta', 8), ('Shrimp', 5), ('Fish&Chips', 8), ('Salmon', 10)]",1180.0,-37.822313799999996,144.9967983,0,10.154,14.085795000000001
ORDB09528,2018-01-19,08:30:25,Breakfast,TP,"[('Eggs', 4), ('Coffee', 9), ('Pancake', 3)]",228.25,-37.805572999999995,144.95348959999998,0,9.413,11.779022099999999
ORDB07880,2018-10-05,17:07:36,Dinner,TP,"[('Fish&Chips', 3), ('Salmon', 8), ('Pasta', 8), ('Shrimp', 5)]",923.0,-37.8016619,144.9386283,0,11.736,15.5083958
ORDB03996,2018-10-22,17:48:10,Dinner,TP,"[('Pasta', 1), ('Shrimp', 5)]",297.5,-37.814368,144.9382372,0,10.323,14.2738095
ORDB01935,2018-11-19,18:38:52,Dinner,TP,"[('Salmon', 7), ('Fish&Chips', 9), ('Shrimp', 6)]",926.0,-37.819154299999994,144.95059990000001,0,8.843,12.702791900000001
ORDJ01798,2018-08-07,15:16:03,Lunch,TP,"[('Chicken', 3), ('Burger', 2)]",158.0,-37.81024420000001,144.9621553,0,8.545,12.079466400000001
ORDY07564,2018-04-27,11:43:05,Breakfast,TP,"[('Eggs', 1), ('Coffee', 2)]",37.0,-37.8134818,144.9501435,0,9.188,11.418770599999998
ORDY00058,2018-06-11,13:14:21,Lunch,TP,"[('Chicken', 10), ('Steak', 9), ('Burger', 10), ('Fries', 10), ('Salad', 10)]",1327.0,-37.803644399999996,144.9459766,0,10.089,13.735044699999998
ORDJ07703,2018-09-23,16:47:19,Dinner,TP,"[('Shrimp', 8), ('Pasta', 2), ('Fish&Chips', 8), ('Salmon', 1)]",808.0,-37.815065600000004,144.9616574,1,8.125,13.750041699999999
ORDY04151,2018-11-05,18:08:27,Dinner,TP,"[('Shrimp', 8), ('Salmon', 6)]",678.0,-37.8174032,144.97039080000002,0,7.931,12.0776147
ORDB00922,2018-04-03,11:02:32,Breakfast,TP,"[('Cereal', 1), ('Pancake', 2), ('Coffee', 10), ('Eggs', 10)]",364.5,-37.8105642,144.9845168,0,9.584,12.208258500000001
ORDB01052,2018-02-24,09:41:24,Breakfast,TP,"[('Eggs', 1), ('Cereal', 4), ('Coffee', 5), ('Pancake', 3)]",216.25,-37.8110304,144.9636572,0,8.497,12.0116359
ORDY05583,2018-03-08,10:11:49,Breakfast,TP,"[('Pancake', 4), ('Eggs', 4)]",185.0,-37.8116652,144.98445619999998,0,9.48,11.401708300000001
ORDY10910,2018-10-03,17:07:36,Dinner,TP,"[('Pasta', 2), ('Fish&Chips', 4), ('Shrimp', 4), ('Salmon', 5)]",616.0,-37.8122134,144.95191259999999,0,9.15,13.511062400000002
ORDJ10546,2018-02-27,09:51:32,Breakfast,TP,"[('Coffee', 9), ('Eggs', 4), ('Cereal', 2), ('Pancake', 2)]",246.0,-37.8238866,144.97392230000003,1,8.423,11.0462362
ORDJ00098,2018-07-30,14:55:46,Lunch,TP,"[('Chicken', 1), ('Burger', 6)]",218.0,-37.812169,144.9737831,0,8.787,11.531356599999999
ORDB08373,2018-08-13,15:26:11,Lunch,TP,"[('Chicken', 8), ('Steak', 6), ('Burger', 1)]",557.0,-37.80522070000001,144.9419912,0,10.318,13.658605
ORDJ07504,2018-10-12,17:27:53,Dinner,TP,"[('Fish&Chips', 2), ('Shrimp', 7)]",448.0,-37.7992427,144.983011,0,10.692,14.5774518
ORDY06873,2018-06-05,13:04:13,Lunch,TP,"[('Chicken', 9), ('Fries', 6), ('Steak', 2), ('Salad', 10)]",622.0,-37.79962379999999,144.9450559,0,10.65,13.642969800000001
ORDA10203,2018-04-19,11:32:57,Breakfast,TP,"[('Eggs', 4), ('Cereal', 1), ('Pancake', 6), ('Coffee', 8)]",314.5,-37.8134036,144.9740726,0,8.621,11.7185394
ORDY00486,2018-12-31,20:00:00,Dinner,TP,"[('Fish&Chips', 8), ('Shrimp', 10)]",820.0,-37.8041779,144.95850330000002,0,9.225,12.968869300000001
ORDY06164,2018-09-10,16:16:54,Dinner,TP,"[('Salmon', 5), ('Shrimp', 2), ('Pasta', 4), ('Fish&Chips', 2)]",493.0,-37.8073806,144.9981959,0,11.141,14.930648699999999
ORDB05718,2018-12-22,19:49:51,Dinner,TP,"[('Fish&Chips', 9), ('Salmon', 5), ('Pasta', 5)]",657.5,-37.8096824,144.97259330000003,1,9.126,14.859207199999998
ORDJ06845,2018-05-14,12:23:39,Lunch,TP,"[('Burger', 9), ('Salad', 7), ('Chicken', 2), ('Steak', 1)]",508.4,-37.8033609,144.99055259999997,0,11.586,14.976581
ORDB08425,2018-09-21,16:37:10,Dinner,TP,"[('Fish&Chips', 3), ('Salmon', 3)]",228.0,-37.8202287,144.9575767,0,7.949,12.7277572
ORDY08030,2018-09-26,16:47:19,Dinner,TP,"[('Shrimp', 9), ('Pasta', 8), ('Fish&Chips', 2), ('Salmon', 3)]",899.0,-37.7992645,144.96078290000003,0,10.011,13.816680900000001
ORDB07538,2018-11-28,18:59:09,Dinner,TP,"[('Fish&Chips', 5), ('Shrimp', 2), ('Salmon', 5), ('Pasta', 10)]",763.0,-37.823886200000004,145.01031719999997,0,11.479,14.5116367
ORDB02586,2018-11-07,18:18:35,Dinner,TP,"[('Shrimp', 3), ('Pasta', 9)]",409.5,-37.80935,144.9608341,0,8.612,12.9240688
ORDB10686,2018-11-28,18:59:09,Dinner,TP,"[('Pasta', 9), ('Fish&Chips', 3), ('Salmon', 4)]",516.5,-37.8166437,144.97630680000003,0,8.61,13.0745795
ORDJ00580,2018-11-11,18:28:43,Dinner,TP,"[('Fish&Chips', 3), ('Shrimp', 6), ('Salmon', 4)]",593.0,-37.8152075,144.9449512,0,9.569,15.4600573
ORDY07827,2018-05-12,12:13:31,Lunch,TP,"[('Steak', 3), ('Salad', 10)]",307.0,-37.8014523,144.95822130000002,0,9.578,13.9917773
ORDB01502,2018-12-06,19:09:17,Dinner,TP,"[('Pasta', 10), ('Fish&Chips', 2), ('Salmon', 2), ('Shrimp', 4)]",643.0,-37.8184396,144.95674540000002,0,8.155,13.2887642
ORDY01638,2018-02-13,09:21:07,Breakfast,TP,"[('Eggs', 6), ('Pancake', 4)]",229.0,-37.799192299999994,144.98766609999998,0,11.024,13.308729000000001
ORDY00005,2018-04-03,11:02:32,Breakfast,TP,"[('Cereal', 3), ('Coffee', 5), ('Pancake', 9), ('Eggs', 4)]",406.75,-37.8104294,144.9844312,0,9.589,11.7909805
ORDJ10981,2018-05-07,12:13:31,Lunch,TP,"[('Burger', 10), ('Salad', 7), ('Chicken', 1)]",462.4,-37.80595170000001,144.9335112,0,10.871,13.4658552
ORDB09847,2018-05-16,12:23:39,Lunch,TP,"[('Chicken', 1), ('Steak', 6), ('Burger', 9), ('Salad', 2)]",615.4,-37.8080995,144.97115630000002,0,9.278,12.5905156
ORDJ10917,2018-09-04,16:06:45,Dinner,TP,"[('Pasta', 9), ('Shrimp', 4), ('Fish&Chips', 9), ('Salmon', 8)]",1106.5,-37.799732500000005,144.95341330000002,0,10.009,14.2795206
ORDJ05663,2018-03-07,10:01:41,Breakfast,TP,"[('Cereal', 2), ('Eggs', 7)]",196.0,-37.8131513,144.95152140000002,0,9.066,11.404217300000001
ORDX06329,2018-06-13,13:24:30,Lunch,TP,"[('Fries', 1), ('Chicken', 7)]",236.0,-37.8272599,144.9816629,0,8.783,13.8718103
ORDY02313,2018-07-27,14:45:38,Lunch,TP,"[('Burger', 9), ('Steak', 8), ('Chicken', 5)]",799.0,-37.8111407,144.9911699,0,10.135,13.600905800000001
ORDC10966,2018-06-18,13:34:38,Lunch,TP,"[('Chicken', 10), ('Burger', 5)]",475.0,-37.8184825,144.9747793,0,8.287,13.774486800000002
ORDJ03556,2018-12-01,19:09:17,Dinner,TP,"[('Pasta', 6), ('Shrimp', 9), ('Fish&Chips', 1)]",686.0,-37.8083191,144.9363986,0,10.529,15.613354399999999
ORDY05599,2018-01-28,08:50:42,Breakfast,TP,"[('Cereal', 7), ('Eggs', 2), ('Pancake', 5)]",312.25,-37.804531299999994,144.9350517,0,10.879,15.0683065
ORDB08341,2018-03-24,10:42:15,Breakfast,TP,"[('Coffee', 8), ('Cereal', 7), ('Eggs', 1)]",229.0,-37.818580499999996,144.984077,0,9.102,13.376696599999999
ORDB01277,2018-10-02,17:07:36,Dinner,TP,"[('Shrimp', 9), ('Fish&Chips', 2), ('Salmon', 3)]",679.0,-37.8245751,144.95283659999998,0,8.347,12.428307
ORDJ06308,2018-11-11,18:18:35,Dinner,TP,"[('Salmon', 10), ('Shrimp', 7), ('Pasta', 2), ('Fish&Chips', 5)]",1018.0,-37.799597,144.9256581,0,12.134,17.363770199999998
ORDY10941,2018-02-12,09:21:07,Breakfast,TP,"[('Pancake', 6), ('Cereal', 9)]",334.5,-37.815952200000005,144.9731899,0,8.277,10.938234800000002
ORDB08700,2018-08-22,15:46:28,Lunch,TP,"[('Fries', 5), ('Steak', 6)]",330.0,-37.820425,144.9766646,0,8.511,11.914620900000001
ORDY09926,2018-03-15,10:21:58,Breakfast,TP,"[('Pancake', 9), ('Eggs', 3), ('Cereal', 10), ('Coffee', 7)]",546.75,-37.803466,144.9481039,0,9.954,12.428085699999999
ORDY02288,2018-02-09,09:10:59,Breakfast,TP,"[('Cereal', 9), ('Coffee', 4), ('Pancake', 1)]",243.25,-37.800397,144.9726155,0,10.092,12.7724284
ORDB09112,2018-03-25,10:42:15,Breakfast,TP,"[('Coffee', 1), ('Eggs', 5), ('Pancake', 3)]",190.25,-37.812858,144.97407980000003,1,8.673,12.8330896
ORDJ01822,2018-07-29,14:55:46,Lunch,TP,"[('Steak', 7), ('Burger', 2), ('Chicken', 6)]",569.0,-37.8150746,144.94511430000003,0,9.554,14.496523199999999
ORDY01602,2018-09-09,16:16:54,Dinner,TP,"[('Shrimp', 3), ('Pasta', 6), ('Salmon', 3), ('Fish&Chips', 7)]",695.0,-37.8156223,144.969886,0,8.127,13.824515
ORDB06710,2018-01-06,08:10:08,Breakfast,TP,"[('Eggs', 7), ('Pancake', 2), ('Coffee', 5)]",240.0,-37.804871,144.95334019999999,0,9.515,6.817066400000001
ORDB10024,2018-06-30,13:54:55,Lunch,TP,"[('Steak', 6), ('Chicken', 7), ('Fries', 7), ('Salad', 7)]",698.4,-37.8187778,144.9528494,1,9.76,13.95033
ORDB03568,2018-07-26,14:45:38,Lunch,TP,"[('Burger', 1), ('Steak', 9), ('Fries', 7)]",520.0,-37.8062355,144.9335839,0,10.862,13.8675342
ORDJ05770,2018-01-26,08:40:33,Breakfast,TP,"[('Cereal', 2), ('Coffee', 2), ('Pancake', 2), ('Eggs', 4)]",193.5,-37.8206586,144.9539071,0,8.653,11.2969222
ORDB07098,2018-04-26,11:43:05,Breakfast,TP,"[('Cereal', 7), ('Eggs', 9)]",345.0,-37.8182336,144.9652288,0,7.528,10.6826693
ORDB06424,2018-08-10,15:16:03,Lunch,TP,"[('Steak', 9), ('Burger', 7), ('Chicken', 8)]",878.0,-37.80557039999999,144.94165719999998,0,10.393,13.857142199999998
ORDJ01792,2018-08-23,15:46:28,Lunch,TP,"[('Burger', 1), ('Salad', 1)]",48.2,-37.823057399999996,144.9879668,0,9.326,12.551527900000002
ORDB01259,2018-07-08,14:15:12,Lunch,TP,"[('Salad', 3), ('Fries', 1), ('Burger', 8), ('Chicken', 4)]",439.6,-37.8175381,144.94997130000002,0,8.929,13.4650785
ORDY02978,2018-03-25,10:42:15,Breakfast,TP,"[('Eggs', 4), ('Coffee', 5), ('Pancake', 1)]",149.75,-37.811708700000004,144.982926,0,9.324,13.635789
ORDK10712,2018-12-14,19:29:34,Dinner,TP,"[('Shrimp', 4), ('Fish&Chips', 7), ('Salmon', 9)]",830.0,-37.813266799999994,144.9586428,0,8.538,14.4180861
ORDJ07125,2018-11-05,18:08:27,Dinner,TP,"[('Shrimp', 6), ('Fish&Chips', 10), ('Pasta', 6)]",839.0,-37.822489399999995,144.9478127,1,8.847,13.7539823
ORDJ08044,2018-04-20,11:32:57,Breakfast,TP,"[('Pancake', 4), ('Eggs', 1), ('Cereal', 10)]",329.0,-37.819002000000005,144.9528299,0,8.555,11.4520008
ORDJ03417,2018-02-02,09:00:50,Breakfast,TP,"[('Cereal', 8), ('Pancake', 7), ('Eggs', 8), ('Coffee', 3)]",536.25,-37.8159816,144.96302250000002,0,8.037,10.7954895
ORDY00851,2018-03-11,10:11:49,Breakfast,TP,"[('Eggs', 10), ('Pancake', 6), ('Coffee', 1)]",373.0,-37.803830100000006,144.9633966,0,9.319,13.3577905
ORDB03709,2018-07-07,14:15:12,Lunch,TP,"[('Chicken', 7), ('Steak', 8)]",584.0,-37.81863,145.0160648,0,12.751,17.2936917
ORDY07260,2018-02-20,09:31:16,Breakfast,TP,"[('Cereal', 10), ('Eggs', 9)]",408.0,-37.8282054,144.9906148,0,9.801,11.9674873
ORDI02277,2018-12-10,19:19:26,Dinner,TP,"[('Shrimp', 1), ('Pasta', 5), ('Fish&Chips', 8)]",471.5,-37.811683200000004,145.0120881,0,12.091,16.5955036
ORDJ10510,2018-08-04,15:05:54,Lunch,TP,"[('Steak', 7), ('Chicken', 2), ('Fries', 4), ('Burger', 4)]",551.0,-37.8091367,144.9372571,0,10.41,15.1670391
ORDB01146,2018-09-25,16:47:19,Dinner,TP,"[('Salmon', 9), ('Pasta', 1)]",396.5,-37.8021598,144.9906112,1,10.952,14.8878285
ORDY08494,2018-11-04,18:08:27,Dinner,TP,"[('Shrimp', 3), ('Salmon', 3), ('Fish&Chips', 10), ('Pasta', 7)]",827.5,-37.81154229999999,144.9525382,0,9.051,14.5411852
ORDY02965,2018-04-26,11:43:05,Breakfast,TP,"[('Eggs', 7), ('Cereal', 4)]",238.0,-37.8190526,144.9655128,0,7.422,10.2189927
ORDJ06067,2018-03-03,10:01:41,Breakfast,TP,"[('Eggs', 7), ('Cereal', 7), ('Pancake', 1)]",325.25,-37.825322,144.9743771,0,8.493,12.8922259
ORDJ03955,2018-12-17,19:39:43,Dinner,TP,"[('Salmon', 7), ('Pasta', 9)]",534.5,-37.8078274,144.9521754,0,9.344,13.4972152
ORDB07602,2018-09-27,16:57:27,Dinner,TP,"[('Pasta', 4), ('Salmon', 4)]",274.0,-37.80253629999999,145.015988,1,13.848,17.7221934
ORDY05077,2018-05-18,12:33:48,Lunch,TP,"[('Fries', 10), ('Chicken', 4), ('Burger', 8), ('Salad', 4)]",564.8,-37.814907,144.94494269999998,1,9.575,12.5356789
ORDB07081,2018-06-26,13:44:47,Lunch,TP,"[('Burger', 4), ('Fries', 7), ('Salad', 6), ('Steak', 2), ('Chicken', 7)]",625.2,-37.8026123,144.9705446,0,9.764,13.477806
ORDB02587,2018-11-10,18:18:35,Dinner,TP,"[('Salmon', 5), ('Shrimp', 1), ('Pasta', 3)]",341.5,-37.8206125,144.9831355,0,9.192,14.3223145
ORDY10590,2018-12-04,19:09:17,Dinner,TP,"[('Fish&Chips', 8), ('Pasta', 10), ('Shrimp', 3)]",717.0,-37.8105799,145.0007616,0,11.105,15.5752952
ORDY00396,2018-02-12,09:21:07,Breakfast,TP,"[('Cereal', 3), ('Coffee', 4), ('Eggs', 5), ('Pancake', 4)]",300.0,-37.8050914,144.9280168,0,11.364,13.827686499999999
ORDY05216,2018-05-20,12:33:48,Lunch,TP,"[('Burger', 3), ('Salad', 10)]",265.0,-37.79944570000001,144.97251269999998,0,10.19,14.755313399999999
ORDJ08282,2018-01-30,08:50:42,Breakfast,TP,"[('Pancake', 3), ('Eggs', 7), ('Cereal', 9), ('Coffee', 1)]",423.25,-37.80540560000001,144.9967164,0,11.182,13.473588399999999
ORDJ00460,2018-05-09,12:13:31,Lunch,TP,"[('Steak', 3), ('Burger', 9), ('Salad', 8), ('Fries', 5), ('Chicken', 9)]",899.6,-37.800448200000005,144.9639417,0,9.699,12.914755099999999
ORDY02561,2018-07-24,14:45:38,Lunch,TP,"[('Steak', 3), ('Fries', 2), ('Salad', 2)]",193.4,-37.7990794,145.00120049999998,0,12.17,15.2771946
ORDY05057,2018-11-02,18:08:27,Dinner,TP,"[('Pasta', 9), ('Salmon', 5)]",452.5,-37.800984899999996,144.9786899,1,10.17,14.278116699999998
ORDY02499,2018-06-02,12:54:05,Lunch,TP,"[('Salad', 7), ('Burger', 10), ('Fries', 2), ('Chicken', 6), ('Steak', 1)]",691.4,-37.8143701,144.93901519999997,0,10.231,14.332483900000001
ORDB11021,2018-11-20,18:38:52,Dinner,TP,"[('Salmon', 8), ('Shrimp', 9), ('Pasta', 1), ('Fish&Chips', 10)]",1191.5,-37.8211747,145.01544950000002,0,12.062,15.7276691
ORDY06369,2018-12-05,19:09:17,Dinner,TP,"[('Fish&Chips', 5), ('Salmon', 7), ('Shrimp', 6), ('Pasta', 10)]",1061.0,-37.8189749,144.9549254,0,8.327,12.4105802
ORDY03801,2018-05-27,12:43:56,Lunch,TP,"[('Chicken', 9), ('Steak', 9)]",693.0,-37.8149226,144.99126280000002,0,10.053,14.138862099999999
ORDY09819,2018-12-11,19:29:34,Dinner,TP,"[('Salmon', 9), ('Fish&Chips', 5), ('Shrimp', 10)]",1084.0,-37.825236100000005,144.9466017,0,8.914,13.224330199999999
ORDY08049,2018-06-13,13:24:30,Lunch,TP,"[('Salad', 3), ('Steak', 9), ('Burger', 1)]",487.6,-37.824348799999996,144.95549880000002,0,8.664,11.682497900000001
ORDY10281,2018-09-06,16:16:54,Dinner,TP,"[('Fish&Chips', 7), ('Salmon', 5), ('Shrimp', 1)]",504.0,-37.8030298,144.9627735,0,9.446,13.4933667
ORDJ02179,2018-08-26,15:46:28,Lunch,TP,"[('Steak', 9), ('Burger', 8)]",653.0,-37.8118158,144.9669124,0,8.511,13.5796302
ORDY07498,2018-04-26,11:43:05,Breakfast,TP,"[('Cereal', 6), ('Coffee', 2)]",141.0,-37.8184535,144.9676462,0,7.659,10.0788484
ORDB00368,2018-04-26,11:43:05,Breakfast,TP,"[('Coffee', 5), ('Pancake', 10), ('Eggs', 9)]",478.0,-37.8052062,144.933888,0,10.882,13.1650269
ORDB00342,2018-01-02,08:00:00,Breakfast,TP,"[('Coffee', 6), ('Pancake', 6)]",190.5,-37.8272185,144.99388169999997,1,10.081,6.568121799999999
ORDB06212,2018-09-23,16:47:19,Dinner,TP,"[('Fish&Chips', 9), ('Shrimp', 4), ('Salmon', 4), ('Pasta', 8)]",915.0,-37.815065600000004,144.9616574,0,8.125,13.7850187
ORDY04712,2018-11-15,18:28:43,Dinner,TP,"[('Fish&Chips', 7), ('Pasta', 6), ('Shrimp', 3)]",572.0,-37.819936600000005,144.9849822,0,9.231,13.7084519
ORDB07128,2018-03-06,10:01:41,Breakfast,TP,"[('Cereal', 10), ('Eggs', 8)]",386.0,-37.816025700000004,144.98257560000002,0,9.133,12.0953907
ORDA10879,2018-01-08,08:10:08,Breakfast,TP,"[('Cereal', 7), ('Coffee', 4)]",177.0,-37.8160828,144.93899069999998,1,10.294,7.466568
ORDY07398,2018-10-13,17:27:53,Dinner,TP,"[('Fish&Chips', 7), ('Pasta', 3)]",327.5,-37.8205412,144.9574818,0,7.945,13.9492551
ORDY09527,2018-10-15,17:27:53,Dinner,TP,"[('Salmon', 2), ('Fish&Chips', 9)]",397.0,-37.8142986,144.99527619999998,0,10.5,14.4243728
ORDJ00353,2018-01-23,08:40:33,Breakfast,TP,"[('Pancake', 7), ('Eggs', 1)]",191.75,-37.814941999999995,144.96060269999998,0,8.229,10.922234800000002
ORDY04095,2018-07-31,14:55:46,Lunch,TP,"[('Burger', 3), ('Fries', 7), ('Salad', 4), ('Steak', 5), ('Chicken', 3)]",566.8,-37.8188965,145.0152449,0,12.673,15.8719775
ORDJ09823,2018-04-12,11:22:49,Breakfast,TP,"[('Coffee', 1), ('Pancake', 9), ('Eggs', 9), ('Cereal', 1)]",444.75,-37.810037200000004,144.9643602,0,8.62,10.603948800000001
ORDY04937,2018-02-28,09:51:32,Breakfast,TP,"[('Pancake', 5), ('Eggs', 5), ('Coffee', 4), ('Cereal', 6)]",387.25,-37.8132344,145.0001751,0,11.021,12.948215199999998
ORDJ05305,2018-04-04,11:02:32,Breakfast,TP,"[('Pancake', 6), ('Cereal', 7), ('Coffee', 10), ('Eggs', 3)]",433.5,-37.81730039999999,144.92579719999998,0,11.211,13.654272500000001
ORDY01977,2018-03-02,09:51:32,Breakfast,TP,"[('Eggs', 9), ('Cereal', 3), ('Coffee', 6)]",306.0,-37.814255200000005,144.9746665,0,8.554,11.2575298
ORDB05462,2018-12-28,20:00:00,Dinner,TP,"[('Shrimp', 9), ('Fish&Chips', 1), ('Salmon', 7), ('Pasta', 4)]",918.0,-37.797130100000004,145.00939019999998,0,12.981,16.7986663
ORDB10841,2018-07-10,14:15:12,Lunch,TP,"[('Burger', 3), ('Salad', 5)]",179.0,-37.8246995,144.9847221,0,8.917,12.323880800000001
ORDX08327,2018-11-18,18:38:52,Dinner,TP,"[('Salmon', 3), ('Pasta', 9), ('Shrimp', 9)]",856.5,-37.8038661,144.9641243,0,9.433,16.5211153
ORDJ05633,2018-08-15,15:26:11,Lunch,TP,"[('Steak', 6), ('Fries', 2), ('Salad', 6), ('Chicken', 3)]",493.2,-37.8080908,144.97665080000002,0,9.3,12.258149000000001
ORDB06366,2018-12-27,20:00:00,Dinner,TP,"[('Shrimp', 4), ('Fish&Chips', 8), ('Pasta', 5), ('Salmon', 2)]",715.5,-37.8194474,145.0145108,0,12.055,16.203248499999997
ORDJ03887,2018-09-22,16:47:19,Dinner,TP,"[('Fish&Chips', 4), ('Pasta', 5), ('Shrimp', 4)]",493.5,-37.8053574,144.94319950000002,0,10.21,15.4162321
